s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
82.2730330,-21.2391547,18.8768811,3.0000000,1.5921176,0.6078824
82.3730002,-21.3374282,18.8952047,3.0000000,1.5923454,0.6076546
82.4729674,-21.4357016,18.9135302,3.0000000,1.5925731,0.6074269
82.5729347,-21.5339745,18.9318574,3.0000000,1.5928176,0.6071824
82.6729019,-21.6322471,18.9501863,3.0000000,1.5930621,0.6069379
82.7728691,-21.7305192,18.9685170,3.0000000,1.5933066,0.6066934
82.8728364,-21.8287911,18.9868494,3.0000000,1.5935511,0.6064489
82.9728036,-21.9270629,19.0051835,3.0000000,1.5937955,0.6062045
83.0727708,-22.0253342,19.0235192,3.0000000,1.5940492,0.6059508
83.1727381,-22.1236052,19.0418566,3.0000000,1.5943029,0.6056971
83.2727053,-22.2218757,19.0601956,3.0000000,1.5945566,0.6054434
83.3726725,-22.3201461,19.0785362,3.0000000,1.5948103,0.6051897
83.4726398,-22.4184163,19.0968785,3.0000000,1.5950640,0.6049360
83.5726070,-22.5166862,19.1152223,3.0000000,1.5953168,0.6046832
83.6725742,-22.6149557,19.1335676,3.0000000,1.5955695,0.6044305
83.7725415,-22.7132247,19.1519145,3.0000000,1.5958223,0.6041777
83.8725087,-22.8114936,19.1702629,3.0000000,1.5960751,0.6039249
83.9724759,-22.9097624,19.1886129,3.0000000,1.5963279,0.6036721
84.0724432,-23.0080309,19.2069643,3.0000000,1.5965692,0.6034308
84.1724104,-23.1062989,19.2253172,3.0000000,1.5968106,0.6031894
84.2723776,-23.2045666,19.2436716,3.0000000,1.5970519,0.6029481
84.3723449,-23.3028341,19.2620274,3.0000000,1.5972933,0.6027067
84.4723121,-23.4011015,19.2803847,3.0000000,1.5975346,0.6024654
84.5722793,-23.4993685,19.2987434,3.0000000,1.5977452,0.6022548
84.6722466,-23.5976352,19.3171035,3.0000000,1.5979557,0.6020443
84.7722138,-23.6959016,19.3354649,3.0000000,1.5981663,0.6018337
